query1,query2,label
早上经常拉肚子是什么情况,天天早晨起来拉肚子,0
浙二眼科中心专家,浙二医眼科,0
产后两个月来月经正常吗,生完孩子两个月来月经了,0
打疫苗能喝酒吗,打疫苗前一天可以喝酒吗,0
口水到皮肤上都臭吗,正常人的口水有味道吗,0
为什么口水有味道,口水皮肤臭,0
肚脐贴减肥的危害,肚脐贴减肥有副作用吗,0
前列腺炎的症状是怎样,前列腺炎症状及原因,0
肚脐贴减肥的危害,肚脐贴真的能减肥吗,0
处女血,处女为什么会流血,0
备孕能喝板蓝根吗,怀孕可以喝板蓝根吗？,0
请问口腔溃疡吃什么药,口腔溃疡,0
女生怀孕10天的表现,怀孕十多天,0
光子祛斑做一次可以吗,光子祛斑后的过程图,0
8大特征暗示你已怀孕了,情人知道第三者怀孕后通常有哪些表现,0
五价轮状口服,五价轮状疫苗,0
血压高全身发冷发抖,低压高，手脚发麻,0
痔疮术后排便排不干净,痔疮手术后感觉有屎拉不出来涨,0
胰岛炎是什么病,胰腺炎并发糖尿病,0
低压高原因,高压低是什么原因,0
艾滋病窗口期最长多久,艾滋窗口期是多少,0
白细胞介素6,重组人白细胞介素11,0
怀孕后期血压高怎么办,怀孕初期血压高怎么办,0
美年大健康体检查询体检结果,美年大健康体检,0
狂犬疫苗。,狂犬疫苗有效吗,0
痔疮手术后大便不畅,痔疮手术后便秘排不出大便怎么办,0
非霍奇金淋巴瘤是癌症吗,非霍奇金淋巴瘤与霍奇金淋巴瘤,0
女生老是做噩梦怎么回事,女生经常做噩梦,0
按哪个穴位马上睡觉,睡穴在哪个位置,0
女生尿路感染怎么缓解,女性尿路感染该怎么治疗,0
什么情况搭桥什么情况支架,心脏支架搭桥,0
新生儿躺着喝奶正确姿势,新生儿躺着喝奶,0
糖尿病症状的早期表现,糖尿病的早期症状以及原因,0
老鼠会咬人吗 睡觉时,老鼠会咬人吗？,0
颈部鼓起个硬包，能和平共处吗,脖子按压有可移动疙瘩,0
一针黄体酮多少钱,打一针黄体酮多少钱,0
诊断证断书图片,诊断证明书,0
产后2个月来月经正常吗,生完孩子两个月来月经了,0
甲状腺结节自己会消吗,甲状腺结节消失,0
孕妇长痘痘生男生女,怀孕长痘痘就生男孩? 这些方法到底准不准,0
枸杞和什么喝补肾壮阳,枸杞泡水壮阳,0
晚上可以健身吗,健身是早上好还是晚上好,0
急性左心衰护理措施,急性左心衰的救治,0
胰岛功能为什么会受损,糖尿病胰腺功能能恢复吗,0
脚面痒痒,脚面发痒是什么原因引起的,0
精神疾病种类,精神疾病的种类和症状,0
眼睛做手术有什么条件,对眼做手术,0
阴道感觉火辣辣的,下面火辣辣,0
甲肝igg阳性,甲肝抗体igg阳性,0
孕妇吃什么胎儿长的快,吃什么胎儿长得快,0
受孕10天症状,最初怀孕三天迹象,0
孕妇能吃蒜苔吗早期,孕妇能吃蒜苔吗中期,0
孕5月胎动在小腹底部,怀孕七个月胎动在小腹下面正常吗,0
戒撸的戒断反应,戒断反应手淫,0
壁间子宫肌瘤严重吗,子宫后壁小肌瘤原因,0
高血压症状。,高血压的病因是什么,0
柴胡功效,柴胡功效与作用功,0
女性长期喝啤酒的坏处,女人喝啤酒有什么好处,0
扁桃体发炎哪些不能吃,扁桃体发炎可以吃什么菜,0
孕妇可以喝板蓝根吗,孕妇能喝板蓝根,0
大量服用维生素c危害,维生素c吃多了会怎么样？,0
甘油三酯偏低的原因,甘油三酯偏高怎么回事,0
西瓜霜口腔溃疡,西瓜霜治疗口腔溃疡吗,0
曾国藩 皮肤病,皮肤性病学重点,0
小孩摔伤脸上留疤痕,宝宝摔破皮怎么处理不留疤痕,0
减肥可以吃豆腐花吗,减肥可以吃豆皮吗百度知道,0
幽门螺旋杆菌阳性什么意思,幽门螺杆菌阴性是什么意思,0
心气不足吃什么中成药,心气虚的症状吃什么药,0
红豆粥的食用价值,红豆汤的作用与功效,0
老婆怎么感染hpv,女性感染hpv的表现,0
女生的胸是什么样子的,女人胸是什么样子,0
肠癌术后是否要化疗,结肠癌中期术后化疗四周期,0
健脾祛湿的中药首选药,健脾祛湿的中药材,0
鳞状上皮内低度病变是什么意思,鳞状上皮内高度病变要怎么治疗,0
鼻子里长白色的小脓包,鼻翼两侧长白色脓包,0
吃辣会便秘吗,吃辣椒便秘,0
女生一般到几岁胸会定型,女生胸多大正常,0
脑供血不足啥症状,脑供血不足的症状怎么办,0
葛根粉的作用,葛根粉功效作用,0
为什么早上会拉肚子,早上起来拉肚子,0
吃辣会便秘吗,没吃辣的大便后有辣感,0
光子嫩肤后注意事项,光子嫩肤的注意事项,0
酸性体质和碱性体质怎么检测,检验酸碱性,0
扁桃体发炎什么东西不能吃,扁桃体发炎能吃什么食物,0
腰椎间盘结核,腰结核,0
心气不足吃什么中成药,补心气的中药方剂,0
为什么早上总是拉肚子,早上起来就拉肚子,0
妇炎洁 作用,妇炎洁的效果怎么样,0
阴茎珍珠状丘疹病,阴茎珍珠样丘疹的图片,0
晚上健身前可以吗,晚上健身好不好,0
短效避孕药和紧急避孕药的区别,普通避孕药,0
宝宝高烧身上出红疹,小孩发烧起红疹图片,0
糖尿病的早期症状有哪些,早期糖尿病有什么症状,0
珍珠状阴茎丘疹,生殖器珍珠状丘疹,0
眼睛做手术后遗症,眼睛手术后遗症,0
左胸下方是什么器官,左胸里面是什么器官,0
心气虚一般多久能补回来,怎样保持心平气和,0
女生怀孕10天的表现,怀孕2天,0
金贵肾气丸的功效和作用,金贵肾气丸主要功效,0
肤乐霜有激素吗,肤乐霜 激素,0
孕初期乳头痒,怀孕会乳头痒,0
腰间盘突出最好的膏药,腰椎间盘突出膏药品牌,0
红枣姜水的功效什么时候喝最好,生姜红枣水什么时候喝,0
拔了智齿后悔终身,拔智齿容易死人？,0
茶多久不能喝,茶叶泡了多久就不能喝了,0
碳酸氢铵对身体有害处吗,碳酸氢钠粉的作用,0
hiv窗口期最长是多少天,艾滋窗口期多长时间,0
绝经了还有白带正常吗,绝经还会白带吗,0
扁桃体发炎什么东西不能吃,扁桃体发炎能吃什么菜,0
皮蛋煮熟能吃吗,皮蛋不煮可以吃吗,0
打肿臂缝塞姜条,拔罐子穴位刺痒,0
百香果茶的功效与作用,百香果泡水方法,0
晚上睡觉鼻子不通气什么原因,鼻子晚上不通气白天就好是什么病,0
甲沟炎怎么自己治疗,甲沟炎怎样处理,0
肝部发胀怎么回事,肝发胀是什么症状,0
判断梅毒最简单方法,得了梅毒的图片,0
感冒了能吃鸡蛋嘛？,感冒可以吃鸡蛋,0
孕期血压低怎么办,孕早期 血压低,0
7岁女孩的标准身高体重,9岁女孩身高体重标准,0
山楂干煮水的功效与作用,山楂泡水的功效与作用,0
五价轮状口服疫苗,五价轮状病毒疫苗使用,0
避孕药和紧急避孕药的区别,紧急避孕药和普通避孕药,0
孩子发烧38.8度如何处理,小儿发烧38.5度怎么处理,0
心较痛是什么症状,心痛是什么引起的,0
婴儿六指最佳手术时间,小儿六指手术_+上下称誉,0
桂圆干泡水喝用去壳吗,桂圆的好处,0
排卵前出血,排卵前期出血,0
西红柿能和螃蟹一起吃吗,吃西红柿吃螃蟹,0
早泄了,早些泄,0
香皂可以用来洗脸吗,用香皂洗脸好不好,0
肩井穴的准确位置,肩井穴定位,0
自闭症小孩有哪些表现,自闭症孩子的特征,0
西瓜霜 口腔溃疡,西瓜霜可以治口腔溃疡吗,0
过敏是为什么,常见的过敏,0
皮炎 情况,皮炎严重吗,0
牙龈萎缩怎么恢复正常,牙龈萎缩怎么恢复图片,0
心气虚一般多久能补回来,心气不足会自己恢复么,0
可以用香皂洗脸吗,用香皂洗脸好吗,0
维c吃多了的副作用,维生素c吃多了会怎么样？,0
肺结核能治好吗,肺结核能治愈,0
熬夜长的斑可以去掉吗,熬夜会长斑嘛,0
神经官能症。,神经官能症吧,0
怎么判断发际线高不高,发际线高,0
清热消炎灵胶囊,欧意 感冒清热软胶囊,0
短效避孕药和紧急避孕药的区别,避孕药的,0
糖尿病的前期症状有哪些,糖尿病中期症状,0
怎么看胎监图,胎监报告怎么看,0
肠癌早期症状有哪些,肠癌的早期症状及表现是怎么引起的,0
体检视力可以戴隐形眼镜吗,体检能带隐形眼镜吗,0
孕早期要补充什么,孕妇孕期需要补充哪些,0
人体去湿气的最好方法,去湿气的方法,0
前列腺炎的病因是什么,前列腺炎有哪些病因,0
螃蟹和西红柿能一起吃吗,吃西红柿吃螃蟹,0
精神疾病的种类,精神疾病的种类和症状,0
急性左心衰护理措施,急性左心衰个案护理ppt,0
嘴唇干裂脱皮是怎么回事,嘴唇突然干裂起皮,0
抛妇产后恶露褐色,剖腹产后50天白带突然呈粉红色,0
过敏是因为什么,过敏的现象,0
卡介苗出生没打,新生儿打卡介苗,0
金匮肾气丸的功效与作,金匮肾气丸的功效与作用简介,0
晚上能健身吗,早上健身好还是晚上健身好,0
抑郁 药,抑郁症吃药真的有用吗,0
红火蚁咬了红肿痒怎么办,红火蚁咬伤,0
女尿路感染最快缓解办法,女性尿路感染怎样治,0
拔了智齿后悔终身,拔智齿伤身体吗,0
熬夜长的斑可以去掉吗,熬夜斑怎么去除方法,0
做仰卧起坐起不来是什么原因,仰卧起坐一个也起不来怎么办,0
肠胃炎的症状及治疗,肠胃炎怎么会的,0
肺结核能不能治好,肺结核能治愈,0
叶酸哪个品牌好,叶酸都有什么牌子,0
宫颈消融术的危害,射频消融术前准备,0
心较痛是什么症状,心痛是什么,0
螃蟹和西红柿可以一起吃吗,吃西红柿吃螃蟹,0
肚子老胀气怎么回事,肚子为什么胀气,0
积食呕吐止吐简单最快的方法,小孩积食呕吐怎么办,0
宫外孕要做月子吗,宫外孕多久可以要孩子,0
静息心率60,静息心率75,0
有一点流鼻涕可以打预防针吗,流鼻涕能打预防针吗?,0
维生素k3,维生素k1用法,0
跳绳和跑步哪个对膝盖伤害大,跳绳对膝盖的损伤大吗,0
吃什么药促进卵泡发育,促卵泡中药,0
如何确定排卵日,怎样测算排卵期,0
睡不着按那个穴位,睡前按摩,0
女生一般到几岁胸会定型,中学生房乳多大,0
怀孕5个月胎动在下腹部,孕5个半月胎动都在下小腹,0
牛奶什么时间喝最好？,牛奶在什么时候喝好,0
过敏性鼻炎怎么治疗最好,过敏性鼻炎要怎么治疗才能好,0
北京儿童隐睾手术速 上下称誉,北京小儿隐睾手术助+上下看愈,0
云南白药药粉能直接涂破损的伤口吗,云南白药粉对伤口愈合有用吗,0
眼模糊是什么原因引起的,眼睛模糊。,0
孕晚期吃什么长胎最快,孕中期吃什么发育好,0
牛蒡根的吃法,牛蒡根不适合什么人吃,0
破皮需要打破伤风吗,伤口小需要打破伤风,0
治疗心气虚最好的中成药,心气弱吃什么药,0
肩井穴在什么位置,肩隅穴的准确位置,0
为什么口水抹在皮肤上是臭的,为什么口水有味道,0
西红柿螃蟹能一起吃吗,吃西红柿吃螃蟹,0
两个人o型血生的孩子是什么血型,o血型和0血型结婚,0
皮蛋能煮着吃吗,皮蛋能生吃吗,0
做甲沟炎手术,甲沟炎 手术,0
影响血压的两个主要因素,血压异常和高血压,0
胰岛炎是什么病,糖尿病和胰腺炎,0
怀孕能不能喝板蓝根,孕妇能喝板蓝根,0
药流流出的孕囊有图片,药物流产排出的孕囊是什么样的图片,0
牛蒡根怎么吃,牛蒡根有什么作用？,0
宫外孕用做月子不,宫外孕后多久可以要孩子,0
怀孕5个月胎动在下腹部,孕晚期肚子侧面有胎动,0
前列腺炎表现症状,前列腺炎的病因,0
打完架第二天浑身疼,打架对方无伤就说头疼,0
自闭症儿童有哪些特征,自闭症儿童特征,0
曾国藩 皮肤病,太原皮肤病速 一下嘉奖,0
过敏性鼻炎怎么治疗效果好,过敏性鼻炎怎么样治疗,0
髂动脉,髂静脉,0
下奶的鱼有哪些,鱼汤下奶,0
小孩脚一年长多少厘米,儿童脚长标准对照表,0
早期前列腺癌能治愈吗,前列腺癌，治与不治没有差别，是真的吗？,0
茶水多久不能喝,茶叶放时间长了还能喝吗,0
龟头太敏感射精快怎么办,龟头特敏感稍刺激就射咋回事,0
静息心率60,静息心率80,0
叶酸哪个牌子比较好,叶酸什么牌子,0
低压高怎么回事？,高压低是什么原因,0
云南白药粉可以直接撒在伤口上吗,云南白药粉怎么用外伤,0
16周照胎儿性别还有翻盘的可能性吗,20周b超女孩会翻盘吗,0
下巴 长痘,下巴长痘为啥,0
磕破了用打破伤风吗,被割伤要打破伤风吗,0
胰岛素注射图片,胰岛素打的部位,0
骆驼奶的作用和功效,骆驼奶的功效是真的吗,0
宝宝多指手术最佳时间,新生儿6指做手术,0
北京儿童隐睾手术速 上下称誉,北京小孩隐睾手术_+上下看愈,0
支架跟搭桥的区别,心脏支架搭桥,0
口服五价轮状,五价轮状 副作用,0
大母脚指甲长肉里怎么办,脚指甲长在肉里,0
看女人的卵巢,怎么知道卵巢是否正常,0
疝气是什么,疝气的原因有哪些,0
山楂干泡水的功效与作用,山楂干和什么一起泡水,0
女人吃核桃有哪些好处,每天吃核桃的好处,0
晚上老想尿尿,晚上频繁小便怎么回事,0
女生为什么会做噩梦,人为什么会做梦噩梦,0
紧急避孕药的危害,紧急避孕药危害大吗,0
立普妥什么时候服用最佳,吃立普妥的副作用,0
无分支的颈动脉,右侧颈内动脉c1段,0
双眼皮 遗传,单眼皮双眼皮遗传,0
肺结核能治愈吗,肺结核能治愈,0
刚怀孕几天的症状,怀孕几天有症状,0
白血病血常规有啥异常,常规血检查白血病,0
耳石症复位后为什么头还晕,耳石症眩晕的复位手法,0
柿子不能和什么一起吃,吃柿子注意什么,0
顽固性高血压,重症高血压,0
鼻子里面长白色的小脓点,鼻子上长白色的小脓点,0
胰岛炎是什么病,胰岛功能受损原因,0
金匮肾气丸功效作用,金匮肾气丸的功效与作用简介,0
喝红酒会发胖吗,喝红酒减肥,0
孕妇可以吃蒜苔吗早期,孕期可以吃蒜苔吗,0
刚怀孕几天有什么症状,怀孕几天会有症状,0
心气虚的中成药,治疗心气虚最好的药,0
人正常体温范围是多少,人体标准体温多少正常,0
脑梗最怕四种食物,脑梗饮食注意什么,0
紧急避孕药有什么伤害,紧急避孕药有危害吗,0
健康减肥一个月瘦20斤,怎么减肥一个月瘦十斤,0
躺着怎么喂宝宝吃奶,婴儿躺着吃奶,0
2个多月的宝宝一天拉几次正常,两个月大宝宝一天拉几次,0
阴道火辣辣,下体火辣辣的,0
黄体酮可以保胎吗,怀孕了打黄体酮针有什么作用,0
甲状腺结节会自己消退吗,甲状腺结节消失了,0
晚上可以健身吗,凌晨健身好吗,0
艾滋病容易患上吗,得艾滋病会怎么样,0
精神疾病有哪些,精神疾病的种类和症状,0
精神疾病,精神疾病的种类和症状,0
鼻子里长白色的小脓点,鼻子上张小白点可以挤出脓,0
孕期血压低怎么办,孕早期血压低,0
磨牙是怎么回事,磨牙是什么原因引起的如何治疗,0
精油推背达到性高,精油开背都享受什么服务,0
怎样判断是不是新冠肺炎,如何判断新冠肺炎,0
痔核怎么治疗,内痔核怎么消除,0
脑梗吃什么好？,脑梗吃什么,0
孕妇炖汤食谱大全,孕妇一到九个月汤类,0
帕金森病是什么原因引起的,帕金森病怎么回事,0
京东大药房的药靠谱吗,京东大药房的药怎么样,0
薄荷水的作用与功效,薄荷怎样泡水喝,0
孕妇能吃蒜苔吗早期,孕妇能吃蒜苔吗,0
两个o型血结婚小孩什么血型,父母都是b型血能生o型血的孩子吗,0
胡萝卜蒸熟了吃有营养吗,胡萝卜能天天吃吗,0
脾胃湿热用什么药,脾胃湿热调理,0
肝部发胀怎么回事,感觉肝脏部位隐隐涨涨,0
感冒能吃鸡嘛,感冒为啥不能吃鸡,0
影响血压形成的因素有哪些,血压的形成及影响因素,0
肘窝拍痧出现紫色淤血说明什么,手臂上有紫色瘀血,0
o型血夫妻生什么血型孩子,o型血父亲生的孩子是什么血型,0
美年大健康查体检报告,美年健康体检,0
哮喘能治愈吗,哮喘好治吗,0
为什么早上总是拉肚子,早上起来老是拉肚子,0
疝气是啥？,疝气是怎么引起的？,0
孕晚期缺氧怎么办,怀孕一个月胎儿会缺氧吗,0
看女人的卵巢,卵巢什么样的图片,0
